Date,Comment
2026-03-21T13:37:45Z,lulusan luar negeri semua
2026-03-21T13:36:32Z,pak prabowo saya yakin anda orang yang hebat dan ingin indonesia jadi negara yang maju aamiin
2026-03-21T13:36:25Z,selamat hari raya idul fitri syawal h mohon maaf lahir dan batin untuk bu najwa sekeluarga
2026-03-21T13:35:45Z,selalu dukung pak prabowo langkah yang di ambil semoga selalu bijak dan jujurr semangat pak
2026-03-21T13:35:08Z,pertanyaan nya berbobot jawaban nya hadeuhh kaya orang nyabu wok wok
2026-03-21T13:34:58Z,acara tidak ada manfaatnya cuma omon
2026-03-21T13:34:34Z,prabowo terlalu baik sehingga bawahanya banyak yang main sehingga dampaknya otomatis ke presiden krna dia adala pemimpin
2026-03-21T13:33:00Z,cara menjawabnya tenang dan jelas ditambah pertanyaan yang tajam kombinasi yang sangat bagus
2026-03-21T13:31:52Z,yang diundang kaya denger cerita doang dahh padahal waktu sesi pertama bagus banget
2026-03-21T13:31:25Z,salut kepada pak prabowo sebagai presiden dengan jawaban yang diberikan
2026-03-21T13:31:12Z,kita semuanya ada bapak omon riyad uea tidak ada air tapi kenapa rakyat indonesia miskin
2026-03-21T13:31:10Z,tetap semangat pak presiden kami selalu dukung
2026-03-21T13:30:10Z,apresiasi yang tinggi sebesar besarnya untuk pak presiden atas jawaban yang diberikan
2026-03-21T13:30:02Z,kata sama fakta tidak cocok
2026-03-21T13:28:37Z,aku dukung teruss bapak semangat biarin orang yang julid itu
2026-03-21T13:27:13Z,semangat pak prabowo semoga indonesia makin jaya
2026-03-21T13:26:44Z,masalah pupuk masih masif di tataran bawa mbg bisa jadi buat kadang korupsi berjamaah iyaa iya pak bekerja untuk rakyat tapi jangan nyembah raja jawa dong
2026-03-21T13:24:33Z,wanita ini idealisme nya jauuh diatas para fakir kekuasaan yang duduk disana kemarin
2026-03-21T13:24:28Z,undang juga pakar ekonomi bung quot ichsanuddin noorsy
2026-03-21T13:24:16Z,semangat pak kami tetap dukung bapak tolong jangan sia siakan kepercayaan kami apapun rencana bapak kami yakin itu yang terbaik untuk kami
2026-03-21T13:22:18Z,terimakasih pak presiden prabowo sudah kasih saya ilmu menjadi se orang pemimpin yang bijaksana memng tidak mudah menjadi se orang pemimpin sehat slalu buat pak presiden prabowo subianto
2026-03-21T13:21:23Z,yah gini dipilih karena gemoy dan kasian tidak menang menang pemilu waktu lalu bah untung tidak pilih beliau
2026-03-21T13:21:00Z,nanya jika palestina adalah blok a dan isarel blok b dan indonesia non blok mengecam kedzaliman nah apa alasan indo anggap israel yang dzalim bukan palestina
2026-03-21T13:20:22Z,lanjutkan kerja kerasnya pak kami dukung
2026-03-21T13:19:22Z,pak prabowo rajinin tebar bibit ikan nila ikan red devil banyak banget
2026-03-21T13:17:04Z,menurut ku ini sudah paling bijak sih
2026-03-21T13:16:36Z,jadi kasus penyiraman terhadap aktifis itu adalah provokatif
2026-03-21T13:13:48Z,diskusi apa ini
2026-03-21T13:12:38Z,sehat selalu dan semoga tuhan menjaga mba najwa shibab dari iblis dan setan yang sangat nyata di indonesia
2026-03-21T13:12:12Z,cobalah pak pecat para pembantu yang sudah ngasih laporan yang tidak sesuai mereka itu penjilat menyusahkan rakyat
2026-03-21T13:10:55Z,sekeliling omon omon orang jahat dan penjilat di kasih jabatan tinggi akan tetapi mereka ngga bisa kerja sesuai jabatan mereka melainkan mereka kerja dengan menjilat silit muak dengan petinggi negara ini
2026-03-21T13:09:50Z,ngomong apa prabowo ini beda sama realita
2026-03-21T13:09:15Z,kasus iran mirip dengan jerman yang di embargo ditekan segala hal dan akhirnya membuat pemerintahan dan rakyat jerman mati berdiri saat itu seperti pepatah quot lebih baik mati berdiri daripada hidup berlutut quot
2026-03-21T13:08:16Z,pak prabowo dari jawabannya memang pemimpin yang bijak keren pak
2026-03-21T13:05:17Z,semoga perencanaan dan strategi bapak prabowo lancar ya kami dukung
2026-03-21T13:05:05Z,cv nya tidak kaleng ini yang di meja bundar tapi heran nya ya itu kenapa mereka tidak dapat jabatan ya
2026-03-21T13:04:15Z,tetap percaya situasi ini bisa dilewati dengan bijak
2026-03-21T13:03:30Z,ini kasus air keras doang yang ditanyain kalo kasus ermanto usman gimana
2026-03-21T13:03:07Z,sebagian masih belum sadar ada sih yang sadar tp karena kerja di blg pada bela mati an
2026-03-21T13:02:48Z,keren kontennya bisa di jadikan narasumber kritikus dan konten kreator yang sering buat konten tentang pemerintah prabowo gibran tidak
2026-03-21T13:00:54Z,salut sama pak presiden selalu maju pemikirannya semangat pak
2026-03-21T12:59:41Z,aura penjilatnya moderator sangat kental
2026-03-21T12:59:36Z,miris liat komennya presiden sudah jelas menjelaskan apa yang ditanyakan mbak najwa tapi malah menjelekkan presiden sehat quot untuk kalian pembenci
2026-03-21T12:59:31Z,anak jos soross banyak bett dahh dsinii
2026-03-21T12:58:55Z,moderatornya kenapa dia
2026-03-21T12:58:34Z,temenan porah kui
2026-03-21T12:57:25Z,mbak nana buat poling apakah masyarakat puas atau tidak dengan jawaban presiden
2026-03-21T12:56:10Z,semoga makin banyak program yang membantu rakyat
2026-03-21T12:55:48Z,yang berani nunjuk mba nana prabowo
2026-03-21T12:55:16Z,setengah periode cukup pak
2026-03-21T12:54:05Z,kayaknya yang bener nyatet tiap jawaban pak prabowo cuma mbak nana ya
2026-03-21T12:53:47Z,keliatan serius banget dalam bekerja
2026-03-21T12:53:36Z,pembangunan dapur mbg bgn yang di tangani kontraktor perusahaan banyak yang bermasalah menjebak dan merugikan masyarakat bangunannya selesai tenaga kerjanya tidak di bayar kontraktornya kabur
2026-03-21T12:52:51Z,benar kata gusdur manusia paling ikhlas untuk indonesia
2026-03-21T12:51:41Z,perwakilan tempo masih belum di undang
2026-03-21T12:51:35Z,siapa yang setelah nonton makin muak dengan jawaban prabowo bapak presiden ini buta tuli atau apa
2026-03-21T12:51:18Z,undang ketua bem ugm masalah mbg
2026-03-21T12:50:34Z,leigh mckiernon pengamat luar sebut indonesia kebanyakan rapat tapi tidak ada hasilnya cuma biar keliatan sibuk
2026-03-21T12:49:50Z,moderatornya ketakutan hahahahas
2026-03-21T12:49:41Z,quot kenapa kita jadi pasar produksi mobil negara lain quot lahh trus siapa kemaren yang impor mobil dari india sampe ratusan ribu unit buat program gendutnya ituu si koperasi desa aghhr anomali kamu
2026-03-21T12:49:39Z,muak liat bawahan bapak
2026-03-21T12:48:15Z,bapak cukup satu periode saja
2026-03-21T12:47:27Z,entah mengapa saya ngerasa pak prabowo tulus banget orangnya
2026-03-21T12:47:25Z,salut sama kerja keras nya semoga indonesia makin maju
2026-03-21T12:45:56Z,pemimpin adalaha cerminan rakyat banyak penjilat salam demokrasi
2026-03-21T12:45:21Z,di liat dari camera atas kurang kursi buat angle yang pas cocok kalo ada wapres
2026-03-21T12:43:15Z,respect sama keputusan yang diambil
2026-03-21T12:42:03Z,ini baru pemimpin yang gerak cepat
2026-03-21T12:41:32Z,jelas tau masalahnya quot orang tua kami miskin tapi mau lanjut sekolah quot eh malah solusinya mbg kocrot kalo cumna ngasih beasiswa ke satu siswa yang kau temui itu artinya hnaya formalitas aja masih banyak ribuan anak lain yang puny masalah yang sama malah solusinya makan mbadog hadehh logika kemana
2026-03-21T12:39:45Z,tidak ada yang berani tanya mbg yak wkwkwk
2026-03-21T12:39:42Z,semoga makin banyak program bagus yang membantu rakyat
2026-03-21T12:38:49Z,pak prabowo kelihatan tegas tapi masih mau denger itu yang penting sih
2026-03-21T12:37:21Z,menit pertama aja sudah boring omong kosong keluar cek komen ternyata bener cuma acara abs
2026-03-21T12:34:50Z,kenapa mbak nana lari ketika pak prabowo bahasa lsm yang dapet duit dari luar
2026-03-21T12:33:19Z,dari awal acara yang lain bertanya tapi jawaban presiden sambil lirik mba najwa pas bagian mba najwa bertanya pertanyaan bom suasa panas
2026-03-21T12:32:33Z,dongeng sebelum tidur
2026-03-21T12:31:50Z,tugas perjuangan adalah melawan rintangan berbagai cara
2026-03-21T12:28:40Z,pertanyaan pertama kirain yang gong berbobot eh malah nanyain quot jam tidur quot ke tongkrongan aja lah gitu
2026-03-21T12:28:19Z,presiden menang tegas aja tapi gk tau apa miris pak negara ini di kemimpinan bapak
2026-03-21T12:27:39Z,hal yang sia sia ngomong sama prabowo
2026-03-21T12:29:10Z,lalu kau lebih pandai kamu aja yang tidak paham dan males di kasih pemahaman
2026-03-21T12:25:53Z,liat komenan hampir semua memuji mbak nana tapi kenapa hati saya tiba keinget sama ag n mos d ya mdh n perasaanku salah
2026-03-21T12:25:04Z,mba nana kurang gereget dalam bertanya masih standar
2026-03-21T12:24:58Z,trnyta seperti ini para pejabat jikat terus ampe licin
2026-03-21T12:24:41Z,najwa salah tingkah karena pak prabowo bilang bahwa media tidak ada yang soroti bom molotov
2026-03-21T12:23:55Z,aamiin allahumma aamin
2026-03-21T12:22:10Z,konsisten terus ya pak mantapp
2026-03-21T12:22:09Z,kami mendukungmu sepenuhnya mba najwa
2026-03-21T12:21:55Z,untung gw tim
2026-03-21T12:21:22Z,mau sebenar apapun menjawab tidak akan merubah plan elit global
2026-03-21T12:18:07Z,makin yakin sama arah kepemimpinannya lanjut terus pak
2026-03-21T12:17:27Z,kami tunggu pembuktiannya pak presiden
2026-03-21T12:17:20Z,ka najwa coba tolong dalami dong itu isu suntikan dana dari george soros dengan tujuan kudata katanya
2026-03-21T12:16:42Z,ketika najwa shihab berbicara sifat asli prabowo keluar terlihat tidak menerima fakta yang ada
2026-03-21T12:16:03Z,najwa shihab anda hebat anda berbicara sesuai fakta dan benar banyak yang protes dengan pemerintahan sekarang
2026-03-21T12:12:39Z,ini bukan diskusi ini sidang tidak ada satupun narasumber memberikan masukan ke pada pak prabowo
2026-03-21T12:12:33Z,mundur lah dari bop beneran ngga manfaat negara kita butuh perhatian lebih bukan malah ngurusin mamarika sama israel
2026-03-21T12:12:31Z,part nya mana
2026-03-21T12:10:40Z,quot minal aidin walfaizin maafkan lahir dan bathin selamat para pemimpin koruptor makmur terjamin
2026-03-21T12:09:11Z,sudah di buaran
2026-03-21T12:08:25Z,moderator tidak berkualitas
2026-03-21T12:08:13Z,tidak perlu perdebatan bop dan mbg itu harus di hentikan dan di evaluasi total
2026-03-21T12:06:56Z,mantap nana the best your question
2026-03-21T12:06:28Z,wawancara media kok pake moderator
2026-03-21T12:04:27Z,pak semangat terus ya kami dukung dari sini
2026-03-21T12:04:24Z,ada yang ribut tidak dijawab banyak malah dibantah hm
2026-03-21T12:03:53Z,lindungi mba nana plis
2026-03-21T12:03:40Z,satukan suara rapatkan barisan dan kumpulkan kekuatan kami muak dengan pemerintahan saat ini lengserkan prabowo subianto sampai gibran rakabumingraka
2026-03-21T12:01:57Z,cuma kuat sampe menit ke an kebanyakan dongeng
2026-03-21T11:58:33Z,yang lainya itu di belakang prabowo kicep kecuali najwa kritis tajam dan akhirnya prabowo terpojok pada akhirnya moderator pengecut
2026-03-21T11:55:00Z,respect dengan pak presiden gas terus pak full support dari kami
2026-03-21T11:52:53Z,hanya mbak nana yang kritis yang lain cuma menjilat
2026-03-21T11:52:14Z,banyak masalah yang tidak dikonfrontasikan ini efisiensi biaya di lapangan efeknya lebih dari sekadar pemangkasan atk dan dinas keluar t sebagai syarat subscriber bop perjanjian dagang internasional yang balausummon part
2026-03-21T11:52:11Z,sepertinya pak prabowo ini narsis ya seolah membenarkan setiap tindakannya dan memuji setiap tindak tanduknya di sesi mbak nana saya sangat salute dengan pertanyaan nya hanya saja moderator aduh main potong aja
2026-03-21T11:45:48Z,banyak masuk orang sok pintar tanpa mengenali ataupun menelaah akar perbincangan ini
2026-03-21T12:43:25Z,akar perbincangannya apa gan boleh tolong dijelaskan supaya kita paham
2026-03-21T11:43:51Z,nonton ini jadi makin yakin semangat terus pak kami dukung
2026-03-21T11:42:35Z,wapresnya dong di ajak diskusi gini
2026-03-21T11:41:25Z,mohon maaf sebelumnya bu najwa juga jangan segitunya cecar pertanyaan seorang presiden masalah yang di hadapi seorang presiden bukan atau kasus tapi jutaan kasus jangan seperti paling bener sendiri paling harus di iyakan dan paling harus disetujui pertanyaan nya belum tentu kalau ganti presiden bisa lebih baik dari beliau
2026-03-21T11:41:25Z,niatnya mau perbaiki citra di depan masyarakat tapi kolom komentar berkata lain hanya buzzer nya yang membela
2026-03-21T11:39:55Z,akan sangat baik kalo bapa presiden bisa langsung berdialog dengan rakyt kecil jd bisa tau program yang ada sudah tersalurkan dengan baik atau tidak
2026-03-21T11:37:47Z,kenapa g pernah undang tempo kalo emang antek asing didebat sampe habis dong biar kapok apa pria sawit takut
2026-03-21T11:37:29Z,bagus sih ada penjelasan langsung seperti ini jadi publik nggak cuma dengar dari potongan potongan berita
2026-03-21T11:37:25Z,diskusi apa final argumen yah kirain pak pres yang banyak tanya minta opini teryata siap grak
2026-03-21T11:37:11Z,kebanyakan buzzer ini komentar
2026-03-21T11:30:16Z,pak prabowo kenapa kita harus jadi pasar mobilnya orang lain kenapa rakyat kenapa indonesia import mobil dari india begitu banyak kenapa
2026-03-21T11:29:08Z,sumpah ini wowo tidak melek medsos dikasih data ngeyel bantah comon sama saja dengan mulyono
2026-03-21T11:25:41Z,ijin komen pak kenapa di daerah desa yang ajak jauh dari kota susah mendapatkan minyak dan kami tidak pernah merasakan yang namanya bbm subsidi sampai lebaran ini bergai pengecer minyak di warung mulai kosong ada pun harga mahal dulu di harga sekarang bisa lebih salam dari riau teluk kuantan
2026-03-21T11:24:43Z,tiada hari tanpa bahas tentang mbg adalah program yang tidak menyentuh rakyat miskin s x hanya memperkaya pejabat yang berwenang
2026-03-21T11:23:14Z,part kapan nib
2026-03-21T11:22:56Z,penjelasannya cukup jelas terutama soal kebijakan yang sering disalahpahami semoga implementasinya juga konsisten
2026-03-21T11:21:09Z,ini emang kayak begini ges kalau ketemu pejabat itu saya pernah ketemu ketua perwakilan partai cabang dan emang suasana nya susah dijelaskan kayak pejabat itu bikin kita jaga omongan mungkin pola pikir saya yang terbiasa feodal atau gimana menyenangkan ketemu beliau beliau itu tapi kita gabisa asal bebas ngomong
2026-03-21T11:21:05Z,toh ngikuti medsos kenapa tidak ngeliat masalah di indo malah seperti gatau apa apa dikibulin bawahan apalahh
2026-03-21T11:17:41Z,pertanyaan dan jawabannya kalau untuk acara seperti ini biasanya sudah ditentukan dari sebelum acara
2026-03-21T11:14:41Z,niat mau nyari wajah tapi rakyat muak
2026-03-21T11:06:00Z,tidak semua presiden mau menerima wawancara seperti ini bapak prabowo semoga sehat selalu yah
2026-03-21T11:04:13Z,hasan nasbi pantesan dipake ampun sembah sujud ke prabowo nya mantap sekali
2026-03-21T11:03:24Z,rata rata pegawai desa ya gtu tidak jelas sudah tidak aneh lagi
2026-03-21T11:03:07Z,ini si gembul tidak bisa diskusi dan bertukan pendapat dia cuma sibuk membanggakan diri
2026-03-21T11:02:56Z,bisanya cm omon aja macan ompong
2026-03-21T11:02:30Z,pujian adalah gula kritik adalah obat
2026-03-21T11:01:50Z,yang semangat bapak presiden kebijakan yang dibuat banyak membantu orang spt mbg itu
2026-03-21T11:01:37Z,sadara g pak presiden dari sekian juta jumlah lapangan pekerjaan yang terbuka dari prokernya ada lebih dari itu pekerjaan yang terancam bahkan sudah gulung tikar
2026-03-21T11:00:52Z,cuma mba najwa yang tidak mengecewakan terimakasih sudh mewakili suara rakyat
2026-03-21T16:00:51Z,betul yang lain aura penjilatnya sangat kuat
2026-03-21T11:00:45Z,salah baca buku
2026-03-21T11:00:11Z,pas awal awal opening pada ketawanya renyah banget yaa
2026-03-21T10:59:36Z,jateng tidak punya gubernur
2026-03-21T10:59:26Z,presiden kita kebanyakan omon omon
2026-03-21T10:58:10Z,hasan hasbi nggak seru
2026-03-21T10:57:24Z,makan is very basic rakyat dianggap hewan kejauhan waktunya pak cari pembanding kayak presiden jaman purba aja
2026-03-21T10:56:04Z,plis part nyaa
2026-03-21T10:55:33Z,mba nana dulu di duga bukan pilih prabowo jadi wajarr banyak buzzer haters presiden akun ini wkwk
2026-03-21T10:54:08Z,ya benar pak prabowo pemakaian biaya untuk yang begitu penting termasuk perjalanan dinas dan tunjangan kinerja setiap lembaga perlu di pangkas disana ada kesenjangan yang cukup tinggi baik antar lembaga maupun antar daerah provinsi
2026-03-21T10:50:01Z,keren mbak nana
2026-03-21T10:49:49Z,pangan pangan ngusrus pupuk sulit cuma di kasi phonska sama urea giliran mbg keracuna bilang kebanyakan nitrogen ngasi pupuk isinya cuma nitrogen gimana dah
2026-03-21T10:45:41Z,tempo kenapa tidak di undang
2026-03-21T10:42:34Z,kalau ada aktifis yang munafik dengan adanya mbg wajar peserta demo demo yang biasa mereka gerakan kini duduk santai tidak perlu ikut turun ke jalan demi nasi bungkus toh program mbg efektif meredam nya
2026-03-21T10:41:25Z,coba liat pak yang komen ada gk yang dukung bapak slain buzzer yee
2026-03-21T10:54:02Z,saya bukan buzzer dan gapernah jadi buzzer wkwk dan wkt pemilu tawaran jd buzzer anies aja saya tolak even dapat duit karena hati dan logika saya tidak dukung anies dan saya tetap di barisan bapak prabowo
2026-03-21T10:41:15Z,nyawa loh itu nyawa kerasa banget pemimpin yang baik
2026-03-21T10:40:58Z,komen dipenuhi buzzer gws deh indo
2026-03-21T10:38:53Z,undang dari kalangan rakyat dong jangan reporter mangan pejabat dan kalangan elit doang
2026-03-21T10:38:51Z,saya baanngga disekkitar presiden ini orang hebat tingkat pendidiikann dann intelektualnya mungkin integritas kenapa tidak dibawa untuk membangun banngsa justru mallah maling yanng diijadikan pejabat yang ada hubungan denngan anntek pekaii jokowi
